parent_id,source_file,stage,status,attempt,resolved,resolution,message,candidate_index,num_atoms,converged,relaxation_steps,relaxation_seconds,total_energy_ev,energy_per_atom_ev
gkl,/root/Mattergen/OBELIX/cifs/gkl.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,88,False,300,107.7407265849979,-662.6611328125,-7.530240145596591
gkl,/root/Mattergen/OBELIX/cifs/gkl.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,88,False,300,108.76988343199628,-675.4820556640625,-7.675932450727983
gkl,/root/Mattergen/OBELIX/cifs/gkl.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,88,False,300,108.83237047300645,-662.868896484375,-7.5326010964133525
goi,/root/Mattergen/OBELIX/cifs/goi.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'H1', 'H1', 'H1', 'H1', 'H2', 'H2', 'H2', 'H2', 'H3', 'H3', 'H3', 'H3', 'H4', 'H4', 'H4', 'H4', 'H5', 'H5', 'H5', 'H5', 'H6', 'H6', 'H6', 'H6', 'H7', 'H7', 'H7', 'H7', 'C8', 'C8', 'C8', 'C8', 'C9', 'C9', 'C9', 'C9', 'C10', 'C10', 'C10', 'C10', 'N11', 'N11', 'N11', 'N11', 'Cl12', 'Cl12', 'Cl12', 'Cl12', 'O13', 'O13', 'O13', 'O13']`.",,,,,,,
gvd,/root/Mattergen/OBELIX/cifs/gvd.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li1', 'N2']`.",,,,,,,
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,88,False,300,109.37442387099873,-701.0338134765625,-7.9662933349609375
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,88,False,300,107.72276657299517,-685.009765625,-7.7842018821022725
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,88,False,300,109.14424343000428,-683.7171020507812,-7.769512523304332
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,88,False,300,108.1250613680022,-690.144287109375,-7.842548717151988
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,88,False,300,108.34861444199487,-686.6090698242188,-7.802375793457031
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,88,False,300,109.14685223199922,-685.0609130859375,-7.78478310324929
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,88,False,300,106.82080120500177,-687.8462524414062,-7.816434686834162
gz8,/root/Mattergen/OBELIX/cifs/gz8.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,88,False,300,87.0060405309996,-697.9376220703125,-7.931109341708097
h6c,/root/Mattergen/OBELIX/cifs/h6c.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'V2', 'V2', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O5', 'O5']`.",,,,,,,
hbz,/root/Mattergen/OBELIX/cifs/hbz.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.058143 exceeds tolerance 0.050000,4,91,True,174,46.82215567499952,-369.036865234375,-4.055350167410714
hcm,/root/Mattergen/OBELIX/cifs/hcm.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'La2', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'Ta3', 'Ta3', 'Ta3', 'Ta3', 'Ta3', 'Ta3', 'Ta3', 'Ta3']`.",,,,,,,
hta,/root/Mattergen/OBELIX/cifs/hta.cif,ordering_approximation,approximation_warning,0,False,,Reference elements absent from source CIF: Li,4,46,True,28,11.39919507400191,-402.19110107421875,-8.743284805961277
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,92,False,300,109.32095929799834,-698.0242919921875,-7.587220565132473
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,92,False,300,109.32091308200324,-731.9376220703125,-7.95584371815557
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,92,False,300,108.22955840199575,-684.2012329101562,-7.436969922936481
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,92,False,300,108.22930060300132,-694.2640991210938,-7.546348903490149
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,4,92,False,300,106.56244096800219,-694.2653198242188,-7.546362172002378
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,92,False,300,106.56216454399691,-684.4668579101562,-7.439857151197351
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,92,False,300,108.59529716600082,-684.03125,-7.435122282608695
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,92,False,300,108.75266991399985,-675.2225952148438,-7.339376034943954
hud,/root/Mattergen/OBELIX/cifs/hud.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,92,False,300,81.58279872599815,-694.5782470703125,-7.549763555112093
hx7,/root/Mattergen/OBELIX/cifs/hx7.cif,ordering_approximation,approximation_warning,0,False,,Reference elements absent from source CIF: H,0,4,True,1,0.13255990499601467,-15.036867141723633,-3.759216785430908
i47,/root/Mattergen/OBELIX/cifs/i47.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'P2', 'S3', 'S3', 'S3', 'S3', 'Zn1']`.",,,,,,,
ik8,/root/Mattergen/OBELIX/cifs/ik8.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.055000 exceeds tolerance 0.050000,9,99,True,36,9.118525311998383,-425.1217346191406,-4.294158935546875
ipo,/root/Mattergen/OBELIX/cifs/ipo.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Hf5', 'Hf5', 'Hf5', 'Hf5', 'Hf5', 'Hf5', 'Hf5', 'Hf5', 'La3', 'La3', 'La3', 'La3', 'La3', 'La3', 'La3', 'La3', 'La4', 'La4', 'La4', 'La4', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li2', 'Li2', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O6', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O7', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8', 'O8']`.",,,,,,,
j5g,/root/Mattergen/OBELIX/cifs/j5g.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,91,False,300,110.39319181500468,-668.283935546875,-7.3437795115041204
j5g,/root/Mattergen/OBELIX/cifs/j5g.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,91,False,300,110.39313106999907,-663.9197998046875,-7.295821975875687
j5g,/root/Mattergen/OBELIX/cifs/j5g.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,91,False,300,110.60113448099582,-677.0770263671875,-7.440406883155907
j5g,/root/Mattergen/OBELIX/cifs/j5g.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,91,False,300,110.07530422499985,-676.427490234375,-7.433269123454671
j5g,/root/Mattergen/OBELIX/cifs/j5g.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,91,False,300,110.3395758359984,-672.6376342773438,-7.391622354696085
j5g,/root/Mattergen/OBELIX/cifs/j5g.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,91,False,300,109.99360366000474,-688.8209228515625,-7.569460690676511
j8q,/root/Mattergen/OBELIX/cifs/j8q.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.060000 exceeds tolerance 0.050000,5,100,True,81,22.189171475001785,-430.6838684082031,-4.306838684082031
jej,/root/Mattergen/OBELIX/cifs/jej.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,92,False,300,114.362429367,-680.2298583984375,-7.393802808678669
jej,/root/Mattergen/OBELIX/cifs/jej.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,92,False,300,115.07877993199509,-703.7191772460938,-7.649121491805367
jej,/root/Mattergen/OBELIX/cifs/jej.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,92,False,300,117.1161451980006,-679.8687744140625,-7.389877982761549
jej,/root/Mattergen/OBELIX/cifs/jej.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,92,False,300,117.33756106900546,-705.0513305664062,-7.663601419200068
jej,/root/Mattergen/OBELIX/cifs/jej.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,92,False,300,117.10115728399978,-686.4964599609375,-7.461918043053669
jej,/root/Mattergen/OBELIX/cifs/jej.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,92,False,300,109.18454202899738,-701.1369018554688,-7.621053281037704
jl4,/root/Mattergen/OBELIX/cifs/jl4.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.055000 exceeds tolerance 0.050000,7,112,True,31,15.723816227997304,-873.235595703125,-7.796746390206473
jy6,/root/Mattergen/OBELIX/cifs/jy6.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Cl2', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'O3', 'O3', 'O3', 'O3', 'O4', 'P1']`.",,,,,,,
ka6,/root/Mattergen/OBELIX/cifs/ka6.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,88,False,300,108.23492607299704,-683.2481079101562,-7.764183044433594
ka6,/root/Mattergen/OBELIX/cifs/ka6.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,2,88,False,300,108.24686084599671,-690.7313232421875,-7.849219582297585
ka6,/root/Mattergen/OBELIX/cifs/ka6.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,88,False,300,106.37456869499874,-688.7033081054688,-7.826173955743963
ka6,/root/Mattergen/OBELIX/cifs/ka6.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,88,False,300,108.10995941500005,-700.6654052734375,-7.962106878107244
ka6,/root/Mattergen/OBELIX/cifs/ka6.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,88,False,300,98.74318340500031,-683.30615234375,-7.764842640269887
kbo,/root/Mattergen/OBELIX/cifs/kbo.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Sr0', 'Sr0', 'Sr0', 'Sr0', 'Sr1', 'Sr1', 'Sr1', 'Sr1', 'Li2', 'Li2', 'Li2', 'Li2', 'Li3', 'Li3', 'Li3', 'Li3', 'Al4', 'Al4', 'Al4', 'Al4', 'P5', 'P5', 'P5', 'P5', 'P6', 'P6', 'P6', 'P6', 'P7', 'P7', 'P7', 'P7', 'O8', 'O8', 'O8', 'O8', 'O9', 'O9', 'O9', 'O9', 'O10', 'O10', 'O10', 'O10', 'O11', 'O11', 'O11', 'O11', 'O12', 'O12', 'O12', 'O12', 'O13', 'O13', 'O13', 'O13', 'O14', 'O14', 'O14', 'O14', 'O15', 'O15', 'O15', 'O15', 'O16', 'O16', 'O16', 'O16', 'O17', 'O17', 'O17', 'O17', 'O18', 'O18', 'O18', 'O18', 'O19', 'O19', 'O19', 'O19']`.",,,,,,,
kbu,/root/Mattergen/OBELIX/cifs/kbu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,1,90,False,300,110.7544493710011,-681.77880859375,-7.575320095486111
kbu,/root/Mattergen/OBELIX/cifs/kbu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,90,False,300,110.24487951800256,-704.8475341796875,-7.831639268663195
kbu,/root/Mattergen/OBELIX/cifs/kbu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,90,False,300,110.84489235599904,-695.6656494140625,-7.729618326822917
kbu,/root/Mattergen/OBELIX/cifs/kbu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,7,90,False,300,111.45030120100273,-717.5306396484375,-7.972562662760416
kbu,/root/Mattergen/OBELIX/cifs/kbu.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,90,False,300,106.88960898899677,-693.9415893554688,-7.710462103949653
kfp,/root/Mattergen/OBELIX/cifs/kfp.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Ba0', 'Ba0', 'Ba0', 'Ba0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li3', 'Li3', 'O6', 'O6', 'O6', 'O6', 'O7', 'O7', 'O7', 'O7', 'O8', 'O8', 'O8', 'O8', 'O9', 'O9', 'O9', 'O9', 'O10', 'O10', 'O10', 'O10', 'O11', 'O11', 'O11', 'O11', 'O12', 'O12', 'O12', 'O12', 'P4', 'P4', 'P4', 'P4', 'P5', 'P5', 'P5', 'P5']`.",,,,,,,
kh3,/root/Mattergen/OBELIX/cifs/kh3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,93,False,300,111.64790199699928,-682.4850463867188,-7.338548885878696
kh3,/root/Mattergen/OBELIX/cifs/kh3.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,93,False,300,95.51474365700415,-692.1480712890625,-7.442452379452285
kji,/root/Mattergen/OBELIX/cifs/kji.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,3,94,False,300,117.21439821799868,-691.7822265625,-7.359385388962766
kji,/root/Mattergen/OBELIX/cifs/kji.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,5,94,False,300,115.83148919999803,-691.1370849609375,-7.352522180435505
kji,/root/Mattergen/OBELIX/cifs/kji.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,6,94,False,300,117.73991240600299,-713.98291015625,-7.59556287400266
kji,/root/Mattergen/OBELIX/cifs/kji.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,8,94,False,300,117.13509495399921,-726.4644775390625,-7.7283455057347075
kji,/root/Mattergen/OBELIX/cifs/kji.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,9,94,False,300,99.38234977999673,-715.4545288085938,-7.611218391580785
kkn,/root/Mattergen/OBELIX/cifs/kkn.cif,mlip_relaxation,relaxation_step_limit,0,True,Excluded from ranking; a converged candidate was selected,Did not converge within 300 steps,0,10,False,300,52.850282542996865,-48.814334869384766,-4.881433486938477
kxw,/root/Mattergen/OBELIX/cifs/kxw.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Al2', 'Al2', 'Al2', 'Al3', 'Al3', 'Al3', 'Ge4', 'Ge4', 'Ge4', 'Ge5', 'Ge5', 'Ge5', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'O6', 'O6', 'O6', 'O7', 'O7', 'O7', 'O8', 'O8', 'O8', 'O9', 'O9', 'O9', 'O10', 'O10', 'O10', 'O11', 'O11', 'O11', 'O12', 'O12', 'O12', 'O13', 'O13', 'O13']`.",,,,,,,
l9v,/root/Mattergen/OBELIX/cifs/l9v.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Al5', 'Al5', 'Al5', 'Al5', 'Al6', 'Al6', 'F7', 'F7', 'F7', 'F7', 'F8', 'F8', 'F8', 'F8', 'F9', 'F9', 'F9', 'F9', 'F10', 'F10', 'F10', 'F10', 'F11', 'F11', 'F11', 'F11', 'F12', 'F12', 'F12', 'F12', 'F13', 'F13', 'F13', 'F13', 'F14', 'F14', 'F14', 'F14', 'F15', 'F15', 'F15', 'F15', 'Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li2', 'Li2', 'Li3', 'Li3', 'Li3', 'Li3', 'Li4', 'Li4']`.",,,,,,,
ldx,/root/Mattergen/OBELIX/cifs/ldx.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Ge1', 'Ge1', 'Ge1', 'Ge1', 'Li0', 'Li0', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'O4', 'P2', 'P2', 'P2', 'P2', 'P2', 'P2']`.",,,,,,,
lk8,/root/Mattergen/OBELIX/cifs/lk8.cif,ordering_approximation,approximation_warning,0,False,,Occupancy error 0.052857 exceeds tolerance 0.050000,1,35,True,49,24.442271520994836,-286.7767333984375,-8.193620954241071
lkm,/root/Mattergen/OBELIX/cifs/lkm.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Li2', 'Li2', 'Li2', 'Li2', 'Li3', 'Li3', 'Li3', 'Li3', 'Li4', 'Li4', 'Li4', 'Li4', 'Li5', 'Li5', 'Li5', 'Li5', 'Ge6', 'Ge6', 'Ge6', 'Ge6', 'Ge7', 'Ge7', 'Ge7', 'Ge7', 'O8', 'O8', 'O8', 'O8', 'O9', 'O9', 'O9', 'O9', 'O10', 'O10', 'O10', 'O10', 'O11', 'O11', 'O11', 'O11', 'O12', 'O12', 'O12', 'O12', 'O13', 'O13', 'O13', 'O13', 'O14', 'O14', 'O14', 'O14']`.",,,,,,,
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,0,55,False,300,89.35256451099849,-294.652099609375,-5.357310901988637
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,1,55,False,300,89.35252124500403,-273.74267578125,-4.977139559659091
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,2,55,False,300,89.35248615700402,-296.0768737792969,-5.3832158868963065
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,3,55,False,300,89.35245481099992,-252.2006072998047,-4.5854655872691765
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,4,55,False,300,88.79065749699657,-286.3479309082031,-5.206326016512784
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,5,55,False,300,88.79037546199834,-285.8655700683594,-5.197555819424716
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,6,55,False,300,88.79033220600104,-289.553955078125,-5.264617365056818
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,7,55,False,300,88.79029611699661,-283.8568115234375,-5.1610329367897725
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,8,55,False,300,67.25595759700082,-295.9075622558594,-5.38013749556108
lxk,/root/Mattergen/OBELIX/cifs/lxk.cif,mlip_relaxation,relaxation_step_limit,0,False,,Did not converge within 300 steps,9,55,False,300,67.25570825799514,-284.6378479003906,-5.17523359818892
mde,/root/Mattergen/OBELIX/cifs/mde.cif,python_warning,UserWarning,0,False,,"/root/Mattergen/.venv/lib/python3.10/site-packages/pymatgen/io/cif.py:1684: Site labels are not unique, which is not compliant with the CIF spec (https://www.iucr.org/__data/iucr/cifdic_html/1/cif_core.dic/Iatom_site_label.html):`['Li0', 'Li0', 'Li0', 'Li0', 'B1', 'B1', 'B1', 'B1', 'B2', 'B2', 'B2', 'B2', 'B3', 'B3', 'B3', 'B3', 'B4', 'B4', 'B4', 'B4', 'B5', 'B5', 'B5', 'B5', 'B6', 'B6', 'B6', 'B6', 'O7', 'O7', 'O7', 'O7', 'O8', 'O8', 'O8', 'O8', 'O9', 'O9', 'O9', 'O9', 'O10', 'O10', 'O10', 'O10', 'O11', 'O11', 'O11', 'O11', 'O12', 'O12', 'O12', 'O12', 'O13', 'O13', 'O13', 'O13', 'O14', 'O14', 'O14', 'O14', 'O15', 'O15', 'O15', 'O15', 'F16', 'F16', 'F16', 'F16']`.",,,,,,,
