parent_id,source_file,status,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,total_energy_ev,energy_per_atom_ev,output_file
472,OBELIX/cifs/472.cif,ok,,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,116,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,1,,116,Li28 Nd10 Si22 N38 O14 F4,none,False,,,OBELIX/ordered_cifs/472_ordered_01.cif
472,OBELIX/cifs/472.cif,ok,,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,116,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,2,,116,Li28 Nd10 Si22 N38 O14 F4,none,False,,,OBELIX/ordered_cifs/472_ordered_02.cif
472,OBELIX/cifs/472.cif,ok,,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,116,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,3,,116,Li28 Nd10 Si22 N38 O14 F4,none,False,,,OBELIX/ordered_cifs/472_ordered_03.cif
472,OBELIX/cifs/472.cif,ok,,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,Li28 Nd10 Si22 N38 O14 F4,116,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,4,,116,Li28 Nd10 Si22 N38 O14 F4,none,False,,,OBELIX/ordered_cifs/472_ordered_04.cif
47i,OBELIX/cifs/47i.cif,copied_ordered,,Li8 P4 O14,Li8 P4 O14,Li8 P4 O14,26,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,26,Li8 P4 O14,none,False,,,OBELIX/ordered_cifs/47i_ordered.cif
4ba,OBELIX/cifs/4ba.cif,copied_ordered,,Li6 Ge12 P18 O72,Li2 Ge4 P6 O24,Li2 Ge4 P6 O24,36,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,36,Li2 Ge4 P6 O24,none,False,,,OBELIX/ordered_cifs/4ba_ordered.cif
4ea,OBELIX/cifs/4ea.cif,ok,,Li6 Ti2.4 Sn9.6 P18 O72,Li2 Ti0.8 Sn3.2 P6 O24,Li2 Ti0.8 Sn3.2 P6 O24,36,0,0.0,spacegroup,0,0,,1,1x1x1,0.050000000000000044,0.016666666666666673,True,0.0,0.005555555555555564,0.005555555555555564,True,,0,,36,Li2 Ti1 Sn3 P6 O24,none,False,,,OBELIX/ordered_cifs/4ea_ordered.cif
4ie,OBELIX/cifs/4ie.cif,ok,,Li48.4 La24 Zr16 Ga2 O94.4 F1.6,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333345,0.0072083333333333305,True,0.013546365823164283,0.010546982010775271,0.002385008517887477,True,,0,,94,Li24 La12 Zr8 Ga2 O47 F1,none,False,,,OBELIX/ordered_cifs/4ie_ordered.cif
4ie,OBELIX/cifs/4ie.cif,ok,,Li48.4 La24 Zr16 Ga2 O94.4 F1.6,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333345,0.0072083333333333305,True,0.013546365823164283,0.010546982010775271,0.002385008517887477,True,,1,,94,Li24 La12 Zr8 Ga2 O47 F1,none,False,,,OBELIX/ordered_cifs/4ie_ordered_01.cif
4ie,OBELIX/cifs/4ie.cif,ok,,Li48.4 La24 Zr16 Ga2 O94.4 F1.6,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333345,0.0072083333333333305,True,0.013546365823164283,0.010546982010775271,0.002385008517887477,True,,2,,94,Li24 La12 Zr8 Ga2 O47 F1,none,False,,,OBELIX/ordered_cifs/4ie_ordered_02.cif
4ie,OBELIX/cifs/4ie.cif,ok,,Li48.4 La24 Zr16 Ga2 O94.4 F1.6,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333345,0.0072083333333333305,True,0.013546365823164283,0.010546982010775271,0.002385008517887477,True,,3,,94,Li24 La12 Zr8 Ga2 O47 F1,none,False,,,OBELIX/ordered_cifs/4ie_ordered_03.cif
4ie,OBELIX/cifs/4ie.cif,ok,,Li48.4 La24 Zr16 Ga2 O94.4 F1.6,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,Li23.64 La12 Zr8 Ga2.28 O47.184 F0.816,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333345,0.0072083333333333305,True,0.013546365823164283,0.010546982010775271,0.002385008517887477,True,,4,,94,Li24 La12 Zr8 Ga2 O47 F1,none,False,,,OBELIX/ordered_cifs/4ie_ordered_04.cif
4kt,OBELIX/cifs/4kt.cif,copied_ordered,,Li8 Cr4 Cl16,Li4 Cr2 Cl8,Li4 Cr2 Cl8,14,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,14,Li4 Cr2 Cl8,none,False,,,OBELIX/ordered_cifs/4kt_ordered.cif
4p7,OBELIX/cifs/4p7.cif,copied_ordered,,Li3 Cl1 O1,Li3 Cl1 O1,Li3 Cl1 O1,5,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,5,Li3 Cl1 O1,none,False,,,OBELIX/ordered_cifs/4p7_ordered.cif
4xq,OBELIX/cifs/4xq.cif,approximation_warning,Occupancy error 0.060000 exceeds tolerance 0.050000,Na0.46 Li0.04 La0.5 Nb2 O6,Na0.46 Li0.04 La0.5 Nb2 O4,Na0.46 Li0.04 La0.5 Nb2 O4,7,0,0.0,spacegroup,0,0,,10,5x2x1,0.060000000000000005,0.02,False,0.09523809523809523,0.09523809523809523,0.008571428571428572,True,,0,,70,Na4 Li1 La5 Nb20 O40,none,False,,,OBELIX/ordered_cifs/4xq_ordered.cif
4xq,OBELIX/cifs/4xq.cif,approximation_warning,Occupancy error 0.060000 exceeds tolerance 0.050000,Na0.46 Li0.04 La0.5 Nb2 O6,Na0.46 Li0.04 La0.5 Nb2 O4,Na0.46 Li0.04 La0.5 Nb2 O4,7,0,0.0,spacegroup,0,0,,10,5x2x1,0.060000000000000005,0.02,False,0.09523809523809523,0.09523809523809523,0.008571428571428572,True,,1,,70,Na4 Li1 La5 Nb20 O40,none,False,,,OBELIX/ordered_cifs/4xq_ordered_01.cif
4xq,OBELIX/cifs/4xq.cif,approximation_warning,Occupancy error 0.060000 exceeds tolerance 0.050000,Na0.46 Li0.04 La0.5 Nb2 O6,Na0.46 Li0.04 La0.5 Nb2 O4,Na0.46 Li0.04 La0.5 Nb2 O4,7,0,0.0,spacegroup,0,0,,10,5x2x1,0.060000000000000005,0.02,False,0.09523809523809523,0.09523809523809523,0.008571428571428572,True,,2,,70,Na4 Li1 La5 Nb20 O40,none,False,,,OBELIX/ordered_cifs/4xq_ordered_02.cif
4xq,OBELIX/cifs/4xq.cif,approximation_warning,Occupancy error 0.060000 exceeds tolerance 0.050000,Na0.46 Li0.04 La0.5 Nb2 O6,Na0.46 Li0.04 La0.5 Nb2 O4,Na0.46 Li0.04 La0.5 Nb2 O4,7,0,0.0,spacegroup,0,0,,10,5x2x1,0.060000000000000005,0.02,False,0.09523809523809523,0.09523809523809523,0.008571428571428572,True,,3,,70,Na4 Li1 La5 Nb20 O40,none,False,,,OBELIX/ordered_cifs/4xq_ordered_03.cif
4xq,OBELIX/cifs/4xq.cif,approximation_warning,Occupancy error 0.060000 exceeds tolerance 0.050000,Na0.46 Li0.04 La0.5 Nb2 O6,Na0.46 Li0.04 La0.5 Nb2 O4,Na0.46 Li0.04 La0.5 Nb2 O4,7,0,0.0,spacegroup,0,0,,10,5x2x1,0.060000000000000005,0.02,False,0.09523809523809523,0.09523809523809523,0.008571428571428572,True,,4,,70,Na4 Li1 La5 Nb20 O40,none,False,,,OBELIX/ordered_cifs/4xq_ordered_04.cif
5bz,OBELIX/cifs/5bz.cif,copied_ordered,,Li12 B4 N8,Li12 B4 N8,Li12 B4 N8,24,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,24,Li12 B4 N8,none,False,,,OBELIX/ordered_cifs/5bz_ordered.cif
5tl,OBELIX/cifs/5tl.cif,approximation_warning,Reference elements absent from source CIF: Li,Li0.28 La1.24 Ti2 O6,La1.24 Ti2 O6,La1.24 Ti2 O6,10,0,0.0,spacegroup,0,0,,3,3x1x1,0.050000000000000044,0.023333333333333345,True,0.029411764705882356,0.029411764705882356,0.008658008658008642,True,Li,0,,28,La4 Ti6 O18,none,False,,,OBELIX/ordered_cifs/5tl_ordered.cif
5wz,OBELIX/cifs/5wz.cif,ok,,Li24 P4 S20 I4,Li6 P1 S5 I1,Li6 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,2,1x2x1,0.010000000000000009,0.0025000000000000022,True,5.551115123125783e-17,0.0,0.0,True,,0,,26,Li12 P2 S10 I2,none,False,,,OBELIX/ordered_cifs/5wz_ordered.cif
5wz,OBELIX/cifs/5wz.cif,ok,,Li24 P4 S20 I4,Li6 P1 S5 I1,Li6 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,2,1x2x1,0.010000000000000009,0.0025000000000000022,True,5.551115123125783e-17,0.0,0.0,True,,1,,26,Li12 P2 S10 I2,none,False,,,OBELIX/ordered_cifs/5wz_ordered_01.cif
5wz,OBELIX/cifs/5wz.cif,ok,,Li24 P4 S20 I4,Li6 P1 S5 I1,Li6 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,2,1x2x1,0.010000000000000009,0.0025000000000000022,True,5.551115123125783e-17,0.0,0.0,True,,2,,26,Li12 P2 S10 I2,none,False,,,OBELIX/ordered_cifs/5wz_ordered_02.cif
5wz,OBELIX/cifs/5wz.cif,ok,,Li24 P4 S20 I4,Li6 P1 S5 I1,Li6 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,2,1x2x1,0.010000000000000009,0.0025000000000000022,True,5.551115123125783e-17,0.0,0.0,True,,3,,26,Li12 P2 S10 I2,none,False,,,OBELIX/ordered_cifs/5wz_ordered_03.cif
5wz,OBELIX/cifs/5wz.cif,ok,,Li24 P4 S20 I4,Li6 P1 S5 I1,Li6 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,2,1x2x1,0.010000000000000009,0.0025000000000000022,True,5.551115123125783e-17,0.0,0.0,True,,4,,26,Li12 P2 S10 I2,none,False,,,OBELIX/ordered_cifs/5wz_ordered_04.cif
5z0,OBELIX/cifs/5z0.cif,copied_ordered,,Li40 Al8 O32,Li40 Al8 O32,Li40 Al8 O32,80,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,80,Li40 Al8 O32,none,False,,,OBELIX/ordered_cifs/5z0_ordered.cif
5zv,OBELIX/cifs/5zv.cif,copied_ordered,,Li16 Zn4 P8 O32,Li16 Zn4 P8 O32,Li16 Zn4 P8 O32,60,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,60,Li16 Zn4 P8 O32,none,False,,,OBELIX/ordered_cifs/5zv_ordered.cif
68u,OBELIX/cifs/68u.cif,ok,,Li40 La24 Nb16 O96,Li20.004 La12 Nb8 O48,Li20.004 La12 Nb8 O48,92,0,0.0,spacegroup,0,0,,1,1x1x1,0.00033333333333340764,6.060606060606907e-05,True,3.5122370470846986e-05,0.0,0.0,True,,0,,88,Li20 La12 Nb8 O48,none,False,,,OBELIX/ordered_cifs/68u_ordered.cif
68u,OBELIX/cifs/68u.cif,ok,,Li40 La24 Nb16 O96,Li20.004 La12 Nb8 O48,Li20.004 La12 Nb8 O48,92,0,0.0,spacegroup,0,0,,1,1x1x1,0.00033333333333340764,6.060606060606907e-05,True,3.5122370470846986e-05,0.0,0.0,True,,1,,88,Li20 La12 Nb8 O48,none,False,,,OBELIX/ordered_cifs/68u_ordered_01.cif
68u,OBELIX/cifs/68u.cif,ok,,Li40 La24 Nb16 O96,Li20.004 La12 Nb8 O48,Li20.004 La12 Nb8 O48,92,0,0.0,spacegroup,0,0,,1,1x1x1,0.00033333333333340764,6.060606060606907e-05,True,3.5122370470846986e-05,0.0,0.0,True,,2,,88,Li20 La12 Nb8 O48,none,False,,,OBELIX/ordered_cifs/68u_ordered_02.cif
68u,OBELIX/cifs/68u.cif,ok,,Li40 La24 Nb16 O96,Li20.004 La12 Nb8 O48,Li20.004 La12 Nb8 O48,92,0,0.0,spacegroup,0,0,,1,1x1x1,0.00033333333333340764,6.060606060606907e-05,True,3.5122370470846986e-05,0.0,0.0,True,,3,,88,Li20 La12 Nb8 O48,none,False,,,OBELIX/ordered_cifs/68u_ordered_03.cif
68u,OBELIX/cifs/68u.cif,ok,,Li40 La24 Nb16 O96,Li20.004 La12 Nb8 O48,Li20.004 La12 Nb8 O48,92,0,0.0,spacegroup,0,0,,1,1x1x1,0.00033333333333340764,6.060606060606907e-05,True,3.5122370470846986e-05,0.0,0.0,True,,4,,88,Li20 La12 Nb8 O48,none,False,,,OBELIX/ordered_cifs/68u_ordered_04.cif
6du,OBELIX/cifs/6du.cif,ok,,Li10.14 Mg0.8 Ti13.07 O32,Li2.5352967 Mg0.19996803 Ti3.26473526 O8,Li2.54096274 Mg0.168 Ti3.29103726 O8,14,4,0.031968031968031975,spacegroup,0,0,,4,1x2x2,0.041000000000000036,0.02050372608257804,True,0.00015581123546534736,0.0035739791363787066,0.0035737120022834284,True,,0,,56,Li10 Mg1 Ti13 O32,none,False,,,OBELIX/ordered_cifs/6du_ordered.cif
6du,OBELIX/cifs/6du.cif,ok,,Li10.14 Mg0.8 Ti13.07 O32,Li2.5352967 Mg0.19996803 Ti3.26473526 O8,Li2.54096274 Mg0.168 Ti3.29103726 O8,14,4,0.031968031968031975,spacegroup,0,0,,4,1x2x2,0.041000000000000036,0.02050372608257804,True,0.00015581123546534736,0.0035739791363787066,0.0035737120022834284,True,,1,,56,Li10 Mg1 Ti13 O32,none,False,,,OBELIX/ordered_cifs/6du_ordered_01.cif
6du,OBELIX/cifs/6du.cif,ok,,Li10.14 Mg0.8 Ti13.07 O32,Li2.5352967 Mg0.19996803 Ti3.26473526 O8,Li2.54096274 Mg0.168 Ti3.29103726 O8,14,4,0.031968031968031975,spacegroup,0,0,,4,1x2x2,0.041000000000000036,0.02050372608257804,True,0.00015581123546534736,0.0035739791363787066,0.0035737120022834284,True,,2,,56,Li10 Mg1 Ti13 O32,none,False,,,OBELIX/ordered_cifs/6du_ordered_02.cif
6du,OBELIX/cifs/6du.cif,ok,,Li10.14 Mg0.8 Ti13.07 O32,Li2.5352967 Mg0.19996803 Ti3.26473526 O8,Li2.54096274 Mg0.168 Ti3.29103726 O8,14,4,0.031968031968031975,spacegroup,0,0,,4,1x2x2,0.041000000000000036,0.02050372608257804,True,0.00015581123546534736,0.0035739791363787066,0.0035737120022834284,True,,3,,56,Li10 Mg1 Ti13 O32,none,False,,,OBELIX/ordered_cifs/6du_ordered_03.cif
6du,OBELIX/cifs/6du.cif,ok,,Li10.14 Mg0.8 Ti13.07 O32,Li2.5352967 Mg0.19996803 Ti3.26473526 O8,Li2.54096274 Mg0.168 Ti3.29103726 O8,14,4,0.031968031968031975,spacegroup,0,0,,4,1x2x2,0.041000000000000036,0.02050372608257804,True,0.00015581123546534736,0.0035739791363787066,0.0035737120022834284,True,,4,,56,Li10 Mg1 Ti13 O32,none,False,,,OBELIX/ordered_cifs/6du_ordered_04.cif
6jf,OBELIX/cifs/6jf.cif,ok,,Li24 P4 S20 Br4,Li6.006 P1 S5 Br1,Li6.006 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,6,1x3x2,0.026666666666666644,0.014749999999999978,True,0.0002484060611078198,0.0,0.0,True,,0,,78,Li36 P6 S30 Br6,none,False,,,OBELIX/ordered_cifs/6jf_ordered.cif
6jf,OBELIX/cifs/6jf.cif,ok,,Li24 P4 S20 Br4,Li6.006 P1 S5 Br1,Li6.006 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,6,1x3x2,0.026666666666666644,0.014749999999999978,True,0.0002484060611078198,0.0,0.0,True,,1,,78,Li36 P6 S30 Br6,none,False,,,OBELIX/ordered_cifs/6jf_ordered_01.cif
6jf,OBELIX/cifs/6jf.cif,ok,,Li24 P4 S20 Br4,Li6.006 P1 S5 Br1,Li6.006 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,6,1x3x2,0.026666666666666644,0.014749999999999978,True,0.0002484060611078198,0.0,0.0,True,,2,,78,Li36 P6 S30 Br6,none,False,,,OBELIX/ordered_cifs/6jf_ordered_02.cif
6jf,OBELIX/cifs/6jf.cif,ok,,Li24 P4 S20 Br4,Li6.006 P1 S5 Br1,Li6.006 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,6,1x3x2,0.026666666666666644,0.014749999999999978,True,0.0002484060611078198,0.0,0.0,True,,3,,78,Li36 P6 S30 Br6,none,False,,,OBELIX/ordered_cifs/6jf_ordered_03.cif
6jf,OBELIX/cifs/6jf.cif,ok,,Li24 P4 S20 Br4,Li6.006 P1 S5 Br1,Li6.006 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,6,1x3x2,0.026666666666666644,0.014749999999999978,True,0.0002484060611078198,0.0,0.0,True,,4,,78,Li36 P6 S30 Br6,none,False,,,OBELIX/ordered_cifs/6jf_ordered_04.cif
6l9,OBELIX/cifs/6l9.cif,ok,,Li32 B56 Cl8 O96,Li8.15 B14 Cl2 O24,Li8.15 B14 Cl2 O24,54,0,0.0,spacegroup,0,0,,2,1x2x1,0.020333333333333425,0.005958333333333359,True,0.0025960539979231756,0.0,0.0,True,,0,,96,Li16 B28 Cl4 O48,none,False,,,OBELIX/ordered_cifs/6l9_ordered.cif
6l9,OBELIX/cifs/6l9.cif,ok,,Li32 B56 Cl8 O96,Li8.15 B14 Cl2 O24,Li8.15 B14 Cl2 O24,54,0,0.0,spacegroup,0,0,,2,1x2x1,0.020333333333333425,0.005958333333333359,True,0.0025960539979231756,0.0,0.0,True,,1,,96,Li16 B28 Cl4 O48,none,False,,,OBELIX/ordered_cifs/6l9_ordered_01.cif
6l9,OBELIX/cifs/6l9.cif,ok,,Li32 B56 Cl8 O96,Li8.15 B14 Cl2 O24,Li8.15 B14 Cl2 O24,54,0,0.0,spacegroup,0,0,,2,1x2x1,0.020333333333333425,0.005958333333333359,True,0.0025960539979231756,0.0,0.0,True,,2,,96,Li16 B28 Cl4 O48,none,False,,,OBELIX/ordered_cifs/6l9_ordered_02.cif
6l9,OBELIX/cifs/6l9.cif,ok,,Li32 B56 Cl8 O96,Li8.15 B14 Cl2 O24,Li8.15 B14 Cl2 O24,54,0,0.0,spacegroup,0,0,,2,1x2x1,0.020333333333333425,0.005958333333333359,True,0.0025960539979231756,0.0,0.0,True,,3,,96,Li16 B28 Cl4 O48,none,False,,,OBELIX/ordered_cifs/6l9_ordered_03.cif
6l9,OBELIX/cifs/6l9.cif,ok,,Li32 B56 Cl8 O96,Li8.15 B14 Cl2 O24,Li8.15 B14 Cl2 O24,54,0,0.0,spacegroup,0,0,,2,1x2x1,0.020333333333333425,0.005958333333333359,True,0.0025960539979231756,0.0,0.0,True,,4,,96,Li16 B28 Cl4 O48,none,False,,,OBELIX/ordered_cifs/6l9_ordered_04.cif
72f,OBELIX/cifs/72f.cif,ok,,Li50.08 La24 Zr16 Al1.92 O96,Li25.032 La12 Zr8 Al0.96 O48,Li25.032 La12 Zr8 Al0.96 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333317,0.007124999999999989,True,6.244080528339246e-05,0.00042553191489363984,0.00042466266934442984,True,,0,,94,Li25 La12 Zr8 Al1 O48,none,False,,,OBELIX/ordered_cifs/72f_ordered.cif
72f,OBELIX/cifs/72f.cif,ok,,Li50.08 La24 Zr16 Al1.92 O96,Li25.032 La12 Zr8 Al0.96 O48,Li25.032 La12 Zr8 Al0.96 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333317,0.007124999999999989,True,6.244080528339246e-05,0.00042553191489363984,0.00042466266934442984,True,,1,,94,Li25 La12 Zr8 Al1 O48,none,False,,,OBELIX/ordered_cifs/72f_ordered_01.cif
72f,OBELIX/cifs/72f.cif,ok,,Li50.08 La24 Zr16 Al1.92 O96,Li25.032 La12 Zr8 Al0.96 O48,Li25.032 La12 Zr8 Al0.96 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333317,0.007124999999999989,True,6.244080528339246e-05,0.00042553191489363984,0.00042466266934442984,True,,2,,94,Li25 La12 Zr8 Al1 O48,none,False,,,OBELIX/ordered_cifs/72f_ordered_02.cif
72f,OBELIX/cifs/72f.cif,ok,,Li50.08 La24 Zr16 Al1.92 O96,Li25.032 La12 Zr8 Al0.96 O48,Li25.032 La12 Zr8 Al0.96 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333317,0.007124999999999989,True,6.244080528339246e-05,0.00042553191489363984,0.00042466266934442984,True,,3,,94,Li25 La12 Zr8 Al1 O48,none,False,,,OBELIX/ordered_cifs/72f_ordered_03.cif
72f,OBELIX/cifs/72f.cif,ok,,Li50.08 La24 Zr16 Al1.92 O96,Li25.032 La12 Zr8 Al0.96 O48,Li25.032 La12 Zr8 Al0.96 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.023333333333333317,0.007124999999999989,True,6.244080528339246e-05,0.00042553191489363984,0.00042466266934442984,True,,4,,94,Li25 La12 Zr8 Al1 O48,none,False,,,OBELIX/ordered_cifs/72f_ordered_04.cif
7cr,OBELIX/cifs/7cr.cif,copied_ordered,,Na2 Li4 B2 P4 O16,Na2 Li4 B2 P4 O16,Na2 Li4 B2 P4 O16,28,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,28,Na2 Li4 B2 P4 O16,none,False,,,OBELIX/ordered_cifs/7cr_ordered.cif
7e5,OBELIX/cifs/7e5.cif,ok,,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,20,0,0.0,spacegroup,0,0,,5,5x1x1,0.03500000000000003,0.014000000000000012,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,,0,,94,Li1 La13 Mg10 W10 O60,none,False,,,OBELIX/ordered_cifs/7e5_ordered.cif
7e5,OBELIX/cifs/7e5.cif,ok,,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,20,0,0.0,spacegroup,0,0,,5,5x1x1,0.03500000000000003,0.014000000000000012,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,,1,,94,Li1 La13 Mg10 W10 O60,none,False,,,OBELIX/ordered_cifs/7e5_ordered_01.cif
7e5,OBELIX/cifs/7e5.cif,ok,,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,20,0,0.0,spacegroup,0,0,,5,5x1x1,0.03500000000000003,0.014000000000000012,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,,2,,94,Li1 La13 Mg10 W10 O60,none,False,,,OBELIX/ordered_cifs/7e5_ordered_02.cif
7e5,OBELIX/cifs/7e5.cif,ok,,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,20,0,0.0,spacegroup,0,0,,5,5x1x1,0.03500000000000003,0.014000000000000012,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,,3,,94,Li1 La13 Mg10 W10 O60,none,False,,,OBELIX/ordered_cifs/7e5_ordered_03.cif
7e5,OBELIX/cifs/7e5.cif,ok,,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,Li0.2 La2.6 Mg2 W2 O12,20,0,0.0,spacegroup,0,0,,5,5x1x1,0.03500000000000003,0.014000000000000012,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,True,,4,,94,Li1 La13 Mg10 W10 O60,none,False,,,OBELIX/ordered_cifs/7e5_ordered_04.cif
7ek,OBELIX/cifs/7ek.cif,ok,,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,56,0,0.0,spacegroup+split_site_pairs,4,0,Li,2,2x1x1,0.03500000000000003,0.01238095238095239,True,5.551115123125783e-17,0.004997501249375369,0.0049975012493753135,True,,0,,69,Li29 Ge7 W1 O32,none,False,,,OBELIX/ordered_cifs/7ek_ordered.cif
7ek,OBELIX/cifs/7ek.cif,ok,,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,56,0,0.0,spacegroup+split_site_pairs,4,0,Li,2,2x1x1,0.03500000000000003,0.01238095238095239,True,5.551115123125783e-17,0.004997501249375369,0.0049975012493753135,True,,1,,69,Li29 Ge7 W1 O32,none,False,,,OBELIX/ordered_cifs/7ek_ordered_01.cif
7ek,OBELIX/cifs/7ek.cif,ok,,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,56,0,0.0,spacegroup+split_site_pairs,4,0,Li,2,2x1x1,0.03500000000000003,0.01238095238095239,True,5.551115123125783e-17,0.004997501249375369,0.0049975012493753135,True,,2,,69,Li29 Ge7 W1 O32,none,False,,,OBELIX/ordered_cifs/7ek_ordered_02.cif
7ek,OBELIX/cifs/7ek.cif,ok,,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,56,0,0.0,spacegroup+split_site_pairs,4,0,Li,2,2x1x1,0.03500000000000003,0.01238095238095239,True,5.551115123125783e-17,0.004997501249375369,0.0049975012493753135,True,,3,,69,Li29 Ge7 W1 O32,none,False,,,OBELIX/ordered_cifs/7ek_ordered_03.cif
7ek,OBELIX/cifs/7ek.cif,ok,,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,Li14.8 Ge3.4 W0.6 O16,56,0,0.0,spacegroup+split_site_pairs,4,0,Li,2,2x1x1,0.03500000000000003,0.01238095238095239,True,5.551115123125783e-17,0.004997501249375369,0.0049975012493753135,True,,4,,69,Li29 Ge7 W1 O32,none,False,,,OBELIX/ordered_cifs/7ek_ordered_04.cif
